transaction_id,customer_name,customer_email,transaction_date,transaction_time,amount,transaction_type,merchant,location,starting_balance,ending_balance,is_fraud,day_of_week,hour,amount_category
TXN-001542,Jamie Davis,angela80@example.com,2026-05-02,14:53:48,12.59,PURCHASE,Allen-Barrett,New Dianaton,557.92,545.3299999999999,0,Saturday,14,Micro
TXN-001543,Jesse Sutton,dwayneedwards@example.net,2026-07-13,10:49:47,74.75,DEPOSIT,"Smith, Woods and Nelson",Kennethton,4745.72,4820.47,0,Monday,10,Small
TXN-001544,Meghan Shelton,samanthawoodard@example.org,2026-05-30,02:57:34,85.06,PURCHASE,Roberts Ltd,Port Christinamouth,18554.29,18469.23,0,Saturday,2,Small
TXN-001545,Laura Fisher,alara@example.org,2026-07-10,02:31:10,12.79,WITHDRAWAL,Wright Ltd,Livingstonstad,3697.39,3684.6,0,Friday,2,Micro
TXN-001546,Adam Curry,singhkevin@example.org,2026-05-23,14:48:59,14.61,DEPOSIT,"Solomon, Smith and Meadows",Williamston,9316.74,9331.35,0,Saturday,14,Micro
TXN-001547,Andrew Foster,xcalderon@example.org,2026-04-29,11:08:13,81.9,PAYMENT,"Eaton, Miller and Schultz",Maryside,5593.8,5675.7,0,Wednesday,11,Small
TXN-001548,Alexandra Robinson,vargasvanessa@example.org,2026-07-04,04:26:25,37.94,DEPOSIT,Fowler and Sons,Derekview,20316.68,20354.62,0,Saturday,4,Micro
TXN-001549,Michael Saunders,ksherman@example.com,2026-06-23,20:16:31,255.12,DEPOSIT,Hall-Rodriguez,South Bobby,7153.21,7408.33,0,Tuesday,20,Medium
TXN-001550,Kim Williams,fbailey@example.com,2026-06-20,10:01:36,79.08,TRANSFER,Shepherd-Jarvis,North Luis,7113.76,7034.68,0,Saturday,10,Small
TXN-001551,Tonya Campbell,sara38@example.org,2026-04-29,04:41:09,44.39,TRANSFER,Mccoy Inc,Baileystad,10757.23,10712.84,0,Wednesday,4,Micro
TXN-001552,Diane Combs,kathleen66@example.org,2026-07-10,12:43:56,468.47,DEPOSIT,"Bauer, Watson and Martinez",Williamschester,14852.39,15320.859999999999,0,Friday,12,Medium
TXN-001553,David Cain,cochranmary@example.com,2026-06-08,03:26:40,43.4,PURCHASE,West LLC,Shieldsberg,5126.23,5082.83,0,Monday,3,Micro
TXN-001554,Stephanie Sullivan,jamesmarsh@example.org,2026-05-22,04:33:03,24.7,PAYMENT,Johnson-Brooks,Lake Adam,7034.53,7059.23,0,Friday,4,Micro
TXN-001555,Michael Walters,hendersonlisa@example.com,2026-05-28,09:31:05,141.26,WITHDRAWAL,Rose-Armstrong,Davidview,180.42,39.16,0,Thursday,9,Small
TXN-001556,Daniel Garza,scott40@example.net,2026-05-23,02:02:43,28.17,PAYMENT,"Mcgee, Lewis and Frazier",Heathermouth,1949.43,1977.6000000000001,0,Saturday,2,Micro
TXN-001557,Emma Stevens,blakesarah@example.net,2026-06-11,22:17:55,66.63,PURCHASE,Graham-Manning,Melaniefurt,485.79,419.16,0,Thursday,22,Small
TXN-001558,Jessica Price,spencerjames@example.com,2026-06-25,20:35:00,132.82,TRANSFER,Baker-Lambert,Fostertown,4346.87,4214.05,0,Thursday,20,Small
TXN-001559,John Ingram,victoriabenson@example.com,2026-07-03,00:18:06,74.12,PAYMENT,Weaver and Sons,Port Dawnshire,959.4,1033.52,0,Friday,0,Small
TXN-001560,Alexander Ward,mallen@example.org,2026-06-23,08:41:21,256.91,PAYMENT,"Hale, Lewis and Fleming",New Yesenia,35707.31,35964.22,0,Tuesday,8,Medium
TXN-001561,David Lopez,marcohines@example.com,2026-07-04,01:37:49,55.5,DEPOSIT,Williamson-Wheeler,West Frederick,1190.05,1245.55,0,Saturday,1,Small
TXN-001562,David Fitzpatrick,jeffreynichols@example.com,2026-06-19,21:39:58,147.11,WITHDRAWAL,Taylor Ltd,North Barbara,1742.29,1595.1799999999998,0,Friday,21,Small
TXN-001563,William Brown,jeremyyates@example.net,2026-05-14,21:11:29,78.3,DEPOSIT,Lewis LLC,Kellershire,9040.59,9118.89,0,Thursday,21,Small
TXN-001564,Stacy Smith,urivera@example.org,2026-05-18,07:05:42,13.34,PAYMENT,"Peterson, Mosley and Brown",Morrisshire,21535.4,21548.74,0,Monday,7,Micro
TXN-001565,Lisa Harris,davidsmith@example.com,2026-07-02,10:59:45,96.8,DEPOSIT,Lewis and Sons,Port Katherine,1608.02,1704.82,0,Thursday,10,Small
TXN-001566,Misty Hernandez MD,nmcdonald@example.org,2026-04-24,04:31:00,82.33,PURCHASE,"Hunter, Choi and Friedman",Mcfarlandfort,2817.61,2735.28,0,Friday,4,Small
TXN-001567,Robert Smith,brian60@example.com,2026-06-15,10:16:12,15.94,TRANSFER,Hanson LLC,Lake Keith,28068.62,28052.68,0,Monday,10,Micro
TXN-001568,Amanda Kennedy,jessica27@example.com,2026-04-18,02:18:13,93.82,WITHDRAWAL,"Oneill, Kennedy and Blake",South Shawn,5793.57,5699.75,0,Saturday,2,Small
TXN-001569,Keith Smith,agreer@example.org,2026-05-10,08:27:19,233.12,DEPOSIT,Lee-Romero,Cynthiafurt,644.36,877.48,0,Sunday,8,Medium
TXN-001570,Rebecca Bautista,campbellseth@example.com,2026-06-13,04:03:25,144.53,PAYMENT,"Willis, Garcia and Schaefer",Goodmanside,1995.28,2139.81,0,Saturday,4,Small
TXN-001571,Sarah George,scottrobin@example.net,2026-05-28,13:28:51,209.93,TRANSFER,"Singh, Oneal and Cervantes",Port Julianborough,122.63,-87.30000000000001,0,Thursday,13,Medium
TXN-001572,Jason Brennan,jay23@example.net,2026-05-11,22:56:39,81.52,TRANSFER,Anderson and Sons,Lake Michelleville,1206.85,1125.33,0,Monday,22,Small
TXN-001573,Dylan Cantu,johnsmith@example.org,2026-05-04,03:49:09,138.69,PURCHASE,Kim-Hale,East Renee,6033.4,5894.71,0,Monday,3,Small
TXN-001574,Valerie Warner,sheila42@example.net,2026-05-02,19:09:55,44.36,TRANSFER,Espinoza-Francis,Brownhaven,1024.27,979.91,0,Saturday,19,Micro
TXN-001575,Kelsey Stout,jamiefox@example.net,2026-06-19,23:46:23,80.59,DEPOSIT,Rivera PLC,Carloshaven,776.69,857.2800000000001,0,Friday,23,Small
TXN-001576,Michael Archer,heidiscott@example.net,2026-05-22,06:53:45,208.93,TRANSFER,Mcdonald-Petty,Petermouth,1713.32,1504.3899999999999,0,Friday,6,Medium
TXN-001577,Melissa Hanson,rlee@example.net,2026-05-10,03:29:31,4.92,PAYMENT,"Hodge, Wallace and Harris",North Maryton,1698.95,1703.8700000000001,0,Sunday,3,Micro
TXN-001578,Brenda Miller,ganderson@example.com,2026-05-18,14:18:29,31.86,WITHDRAWAL,Oconnor-Cohen,Tapiamouth,258.03,226.16999999999996,0,Monday,14,Micro
TXN-001579,Dr. Travis Morris DDS,pamela51@example.org,2026-05-11,09:11:26,26.12,PURCHASE,Hill-Smith,Millsmouth,3512.6,3486.48,0,Monday,9,Micro
TXN-001580,Rhonda Stokes,kellybrown@example.org,2026-05-27,22:27:09,339.9,WITHDRAWAL,Scott-Rodriguez,West Michelle,4768.45,4428.55,0,Wednesday,22,Medium
TXN-001581,Randy Chapman,afitzpatrick@example.org,2026-07-03,16:34:15,49.08,PAYMENT,Moreno PLC,Smithbury,5906.78,5955.86,0,Friday,16,Micro
TXN-001582,Samantha Camacho,chavezsusan@example.com,2026-05-05,22:38:35,56.88,TRANSFER,"Evans, Zuniga and Moore",New Dawn,1051.63,994.7500000000001,0,Tuesday,22,Small
TXN-001583,Andrew Steele,fernandezjill@example.org,2026-04-19,15:38:38,28.38,DEPOSIT,Francis-Lewis,New Kaylaland,215.35,243.73,0,Sunday,15,Micro
TXN-001584,Karen Washington,rtaylor@example.com,2026-05-01,12:46:12,60.95,TRANSFER,Rodriguez-Cox,Alishaport,3778.49,3717.54,0,Friday,12,Small
TXN-001585,Andrew Harris,fwalton@example.com,2026-06-05,23:12:08,81.73,PURCHASE,"Morris, Bowman and Ashley",Ericamouth,1597.27,1515.54,0,Friday,23,Small
TXN-001586,Lori Dunn,dianereynolds@example.org,2026-06-25,09:37:08,34.96,PAYMENT,Nelson-Curtis,Port Jesusland,7423.23,7458.19,0,Thursday,9,Micro
TXN-001587,Joseph Proctor,martinramirez@example.org,2026-06-01,13:05:14,24.12,PAYMENT,Hernandez-Perez,Ortegafort,9547.57,9571.69,0,Monday,13,Micro
TXN-001588,Jeffrey Cox,stephanie14@example.org,2026-06-05,09:33:11,33.04,WITHDRAWAL,"Adams, Stout and Mills",East Adam,964.25,931.21,0,Friday,9,Micro
TXN-001589,Misty Combs,kristin86@example.net,2026-06-05,18:20:04,20.76,TRANSFER,Rodriguez-Fisher,Lake Katie,1405.15,1384.39,0,Friday,18,Micro
TXN-001590,Steven Johnson,jennifer69@example.com,2026-05-03,15:16:39,238.73,WITHDRAWAL,Roberson-Carter,North Melinda,6460.37,6221.64,0,Sunday,15,Medium
TXN-001591,Michael Cruz,meganlewis@example.net,2026-07-14,20:17:21,239.47,WITHDRAWAL,Watson PLC,South Amberberg,6523.81,6284.34,0,Tuesday,20,Medium
TXN-001592,Charles James,lorraine94@example.com,2026-06-16,11:42:47,29.85,TRANSFER,"Huff, Mahoney and Reilly",East Steve,1814.96,1785.1100000000001,0,Tuesday,11,Micro
TXN-001593,Matthew Wilson,hoopernicole@example.org,2026-06-01,07:59:28,41.26,TRANSFER,"Brown, Erickson and Hogan",Stewartview,21935.52,21894.260000000002,0,Monday,7,Micro
TXN-001594,Michelle Burton,jbrown@example.com,2026-07-04,21:02:39,27.2,PAYMENT,Carpenter-Warner,Lake Kyliechester,11390.63,11417.83,0,Saturday,21,Micro
TXN-001595,Erik Watkins Jr.,cameronkaitlyn@example.com,2026-06-05,02:48:31,219.85,PURCHASE,Aguilar-Flores,New Biancastad,46371.04,46151.19,0,Friday,2,Medium
TXN-001596,Lisa Joseph,jjackson@example.org,2026-06-05,04:20:30,59.76,DEPOSIT,"Hunt, Jenkins and Warren",North Gina,8677.45,8737.210000000001,0,Friday,4,Small
TXN-001597,Chris Wheeler,whiteshari@example.net,2026-06-14,09:31:53,881.52,WITHDRAWAL,"Atkinson, Rojas and Payne",East Sarahside,1180.32,298.79999999999995,0,Sunday,9,Medium
TXN-001598,Jasmine Rios,dixondennis@example.org,2026-06-18,02:50:21,19.39,TRANSFER,Smith-Morales,Port Davidmouth,177.68,158.29000000000002,0,Thursday,2,Micro
TXN-001599,Colleen Maxwell,paullawson@example.org,2026-05-08,16:48:31,183.59,DEPOSIT,"Dixon, Spears and Kim",Catherinemouth,176.85,360.44,0,Friday,16,Small
TXN-001600,Dana Stewart,dhenry@example.net,2026-06-15,04:51:19,62.03,DEPOSIT,"Logan, Grimes and Barajas",West Michael,5744.34,5806.37,0,Monday,4,Small
TXN-001601,Robert Ramos,cannonmary@example.net,2026-07-13,22:14:49,108.33,TRANSFER,Morris LLC,Lake Meganmouth,5642.98,5534.65,0,Monday,22,Small
TXN-001602,Taylor Howard,warrenchristine@example.net,2026-07-11,16:34:05,112.43,PAYMENT,Black Ltd,Joseport,20298.43,20410.86,0,Saturday,16,Small
TXN-001603,Jordan Clark,collinskyle@example.com,2026-04-21,15:39:25,34.73,PAYMENT,"Garcia, Hernandez and Perez",Melissaborough,1079.77,1114.5,0,Tuesday,15,Micro
TXN-001604,William Wilson,xfuentes@example.net,2026-06-14,09:08:15,41.57,TRANSFER,"Johnson, Fowler and Johns",Williamsonside,10355.65,10314.08,0,Sunday,9,Micro
TXN-001605,Stephen Hall,linda45@example.com,2026-06-05,18:34:18,221.49,TRANSFER,Jenkins-Kennedy,Angelbury,5865.47,5643.9800000000005,0,Friday,18,Medium
TXN-001606,Jenny Chase,lisa16@example.org,2026-04-30,01:47:42,293.97,WITHDRAWAL,Castillo-Chang,Port David,509.25,215.27999999999997,0,Thursday,1,Medium
TXN-001607,Kathleen Chavez,carolynwarner@example.org,2026-06-20,22:24:56,476.86,PURCHASE,Garcia Group,Lake Benjamin,29285.8,28808.94,0,Saturday,22,Medium
TXN-001608,Ann Hansen,dawn33@example.org,2026-05-16,15:35:46,187.85,PAYMENT,Bond-Doyle,New Michaelview,43161.25,43349.1,0,Saturday,15,Small
TXN-001609,Lauren Robles,arroyorenee@example.com,2026-05-15,14:28:44,17.17,PAYMENT,Bradford-Fletcher,Thompsonville,1357.4,1374.5700000000002,0,Friday,14,Micro
TXN-001610,Mark Kelly,debra74@example.net,2026-07-15,15:37:29,43.15,PAYMENT,Coleman Group,West Alexanderburgh,8797.47,8840.619999999999,0,Wednesday,15,Micro
TXN-001611,Angela Beck,ecunningham@example.net,2026-07-06,10:50:18,31.5,PAYMENT,Perez LLC,Elizabethfurt,9285.81,9317.31,0,Monday,10,Micro
TXN-001612,Amy Garza,heathercochran@example.com,2026-04-19,23:42:00,354.44,PAYMENT,Vargas Ltd,New Richard,8457.46,8811.9,0,Sunday,23,Medium
TXN-001613,Yesenia Maddox,cainroger@example.net,2026-05-20,00:19:37,119.55,DEPOSIT,Andrews Ltd,Mannburgh,677.35,796.9,0,Wednesday,0,Small
TXN-001614,Steven Perry,mstevens@example.net,2026-05-23,00:10:20,38.6,PURCHASE,Graham-Miller,West Julie,19427.18,19388.58,0,Saturday,0,Micro
TXN-001615,Diana Shepherd,taylormelinda@example.org,2026-04-29,17:15:01,196.24,WITHDRAWAL,"Irwin, Adams and Chapman",North Rachelborough,2811.49,2615.25,0,Wednesday,17,Small
TXN-001616,Valerie Spencer,nfreeman@example.net,2026-04-18,02:19:44,59.27,PURCHASE,Lin-Mendez,Edwardport,142.78,83.50999999999999,0,Saturday,2,Small
TXN-001617,Jamie Hill,jensenjason@example.com,2026-04-23,16:38:37,30.85,WITHDRAWAL,York-Velez,Keithberg,52424.46,52393.61,0,Thursday,16,Micro
TXN-001618,Jamie Williams,wsanchez@example.org,2026-05-23,00:35:39,25.02,WITHDRAWAL,Bradley LLC,Englishmouth,3960.87,3935.85,0,Saturday,0,Micro
TXN-001619,Peter Fowler,yjennings@example.com,2026-07-04,14:42:00,246.52,PURCHASE,Franklin-Johnson,Aaronburgh,453.78,207.25999999999996,0,Saturday,14,Medium
TXN-001620,Felicia Brown,mariecasey@example.com,2026-07-01,21:49:41,108.28,PURCHASE,"Scott, Dunn and Castillo",New Renee,12171.75,12063.47,0,Wednesday,21,Small
TXN-001621,Aaron Harrison,suejones@example.com,2026-05-13,12:12:34,91.15,PURCHASE,"Stevenson, Miller and Parks",Bettyborough,100000.0,99908.85,0,Wednesday,12,Small
TXN-001622,Brandon Green,dfox@example.net,2026-07-05,11:36:42,16.97,DEPOSIT,Brown Ltd,West Alexismouth,14590.02,14606.99,0,Sunday,11,Micro
TXN-001623,Jeremiah Curtis,mdavis@example.org,2026-06-23,20:59:16,75.73,DEPOSIT,Shaw-Brown,Hannaland,9488.92,9564.65,0,Tuesday,20,Small
TXN-001624,Kevin Nguyen,wrightryan@example.net,2026-05-27,00:12:32,139.95,DEPOSIT,"Garcia, Mcbride and Tucker",New Stephenton,992.54,1132.49,0,Wednesday,0,Small
TXN-001625,Jennifer Warren,vturner@example.com,2026-07-07,07:34:39,113.18,DEPOSIT,May-Pearson,East Michelleshire,183.67,296.85,0,Tuesday,7,Small
TXN-001626,Dana Stokes,watsonjose@example.net,2026-06-28,23:30:17,164.56,DEPOSIT,Powell Inc,East Brian,4662.18,4826.740000000001,0,Sunday,23,Small
TXN-001627,Jessica Rogers,renee05@example.org,2026-05-03,21:36:10,170.49,PAYMENT,"Davis, Roberts and Hernandez",Ortizton,14576.67,14747.16,0,Sunday,21,Small
TXN-001628,Bernard Flores,andrewbird@example.com,2026-05-28,00:35:57,130.01,TRANSFER,Allison PLC,East Derek,3722.44,3592.4300000000003,0,Thursday,0,Small
TXN-001629,Andrew Esparza,mistymatthews@example.org,2026-06-20,00:12:15,37.3,PURCHASE,Watson and Sons,North Susanton,1024.2,986.9000000000001,0,Saturday,0,Micro
TXN-001630,Ashley Clark,jason91@example.org,2026-05-09,14:13:21,294.93,PURCHASE,Cox PLC,Mosesville,25706.6,25411.67,0,Saturday,14,Medium
TXN-001631,Brooke Quinn,matthew64@example.com,2026-04-29,02:00:36,70.94,WITHDRAWAL,Lopez-Ross,Chelseachester,3193.92,3122.98,0,Wednesday,2,Small
TXN-001632,Carrie Silva,rjordan@example.org,2026-06-28,19:44:45,36.43,PURCHASE,"Patrick, Sampson and Wright",Fieldsfort,17311.66,17275.23,0,Sunday,19,Micro
TXN-001633,Sharon Sanchez,gregory73@example.com,2026-05-26,17:49:26,175.11,TRANSFER,Cook and Sons,Holdenfurt,54820.87,54645.76,0,Tuesday,17,Small
TXN-001634,Gary Boone,tony62@example.com,2026-07-02,12:40:30,37.4,TRANSFER,"Dixon, Harvey and Butler",Danielfort,1690.85,1653.4499999999998,0,Thursday,12,Micro
TXN-001635,Jaclyn Wright,erik74@example.com,2026-05-29,17:21:10,113.46,PAYMENT,Estrada-Morgan,Martinezshire,7861.51,7974.97,0,Friday,17,Small
TXN-001636,Gina Wright,james67@example.net,2026-05-01,02:43:12,72.55,PURCHASE,Morgan Inc,Lake Stephen,804.77,732.22,0,Friday,2,Small
TXN-001637,Taylor Tapia,mariolewis@example.net,2026-05-14,02:13:54,217.33,PAYMENT,"Murphy, Curry and Sanchez",South Kristenfurt,8792.93,9010.26,0,Thursday,2,Medium
TXN-001638,Bridget Cunningham,christinagoodwin@example.net,2026-07-02,14:37:42,36.01,PURCHASE,Perry LLC,Lake Stacey,22769.2,22733.190000000002,0,Thursday,14,Micro
TXN-001639,James Harrington,heatherdavis@example.org,2026-04-19,13:21:41,290.09,TRANSFER,Wells Group,South Hayleytown,3646.21,3356.12,0,Sunday,13,Medium
TXN-001640,Denise Austin,thaley@example.org,2026-06-09,04:14:44,97.48,DEPOSIT,Dennis-Berry,East Tiffanyport,6843.72,6941.2,0,Tuesday,4,Small
TXN-001641,Craig Tate,usanders@example.net,2026-05-13,20:43:35,38.03,PURCHASE,"Lane, Guerra and Martin",Maxwellfurt,3118.31,3080.2799999999997,0,Wednesday,20,Micro
TXN-001642,Robert Harper,ltaylor@example.net,2026-06-17,20:05:45,10.46,TRANSFER,Lewis PLC,Williamland,11099.81,11089.35,0,Wednesday,20,Micro
TXN-001643,Ashley May DDS,khiggins@example.com,2026-04-25,16:04:00,18.89,PAYMENT,Hayes-Chambers,Flemingside,28428.0,28446.89,0,Saturday,16,Micro
TXN-001644,Gary Greene,garciapeter@example.org,2026-05-20,22:09:11,64.71,PAYMENT,"Johnson, Morales and Higgins",Jessicaton,2170.04,2234.75,0,Wednesday,22,Small
TXN-001645,Angela Perez,teresa37@example.net,2026-05-27,22:47:52,48.05,WITHDRAWAL,"Mcbride, Krueger and Hill",West Brandonshire,1935.15,1887.1000000000001,0,Wednesday,22,Micro
TXN-001646,Melissa Davis,friedmanmichelle@example.com,2026-06-14,09:19:26,371.87,PURCHASE,Jones LLC,North Richardport,71.4,-300.47,0,Sunday,9,Medium
TXN-001647,Michelle Alvarado,ingrambrandon@example.com,2026-06-19,08:05:13,322.78,PAYMENT,Hernandez PLC,Castanedaville,4949.47,5272.25,0,Friday,8,Medium
TXN-001648,Joshua Johnson,waltercarrie@example.org,2026-05-15,13:42:09,26.92,DEPOSIT,Blevins and Sons,Waynemouth,594.09,621.01,0,Friday,13,Micro
TXN-001649,Dean Moore,clarkjames@example.com,2026-04-22,04:40:38,481.25,WITHDRAWAL,FRAUD_Harris PLC,Hoodshire,721.79,240.53999999999996,1,Wednesday,4,Medium
TXN-001650,Bobby Cobb,wyattnicole@example.com,2026-04-28,12:09:17,28.41,PURCHASE,Patton Inc,Saratown,16415.34,16386.93,0,Tuesday,12,Micro
TXN-001651,Elizabeth Marshall DVM,tarameyer@example.net,2026-04-25,06:58:57,126.29,TRANSFER,Wilson PLC,Rosalesport,730.05,603.76,0,Saturday,6,Small
TXN-001652,Terry Peck,bartoncathy@example.com,2026-06-02,00:26:04,111.79,PURCHASE,Henry-Phillips,Lopezland,639.94,528.1500000000001,0,Tuesday,0,Small
TXN-001653,Richard Miller,hturner@example.net,2026-05-23,03:58:30,270.65,PURCHASE,"Lutz, Jackson and May",West Justinton,14647.96,14377.31,0,Saturday,3,Medium
TXN-001654,David Mora,martinjenkins@example.net,2026-05-29,08:31:46,153.24,DEPOSIT,Price Group,Lisamouth,5128.11,5281.349999999999,0,Friday,8,Small
TXN-001655,Frank Todd,esingh@example.org,2026-04-30,05:10:17,523.84,WITHDRAWAL,Campbell-Le,Lake Stevenside,2979.56,2455.72,0,Thursday,5,Medium
TXN-001656,Lisa Meyer,ronald94@example.net,2026-06-11,11:52:21,27.61,PAYMENT,Zavala Inc,Danielmouth,5850.08,5877.69,0,Thursday,11,Micro
TXN-001657,Gregory Alvarado,xclark@example.net,2026-05-15,00:21:20,724.91,WITHDRAWAL,West Ltd,South Ericfurt,650.58,-74.32999999999993,0,Friday,0,Medium
TXN-001658,Matthew Sullivan,greenmorgan@example.com,2026-04-19,07:50:13,62.71,WITHDRAWAL,Miller Ltd,Danielbury,5567.32,5504.61,0,Sunday,7,Small
TXN-001659,Robert Hicks,qcallahan@example.org,2026-07-02,08:58:16,85.29,PURCHASE,"Wallace, Morton and Mcdowell",Lake Tinachester,683.03,597.74,0,Thursday,8,Small
TXN-001660,Kyle Chambers,tuckeramanda@example.org,2026-06-01,01:01:08,276.4,DEPOSIT,Lee Ltd,North Michaelburgh,96766.98,97043.37999999999,0,Monday,1,Medium
TXN-001661,Charles Hernandez,angelacampbell@example.net,2026-05-13,19:46:10,109.52,WITHDRAWAL,Cline-Fox,Zoeshire,768.08,658.5600000000001,0,Wednesday,19,Small
TXN-001662,Amanda Nelson,barberangela@example.com,2026-06-14,02:02:39,19.13,TRANSFER,Perez Inc,East Michaeltown,4389.47,4370.34,0,Sunday,2,Micro
TXN-001663,Theresa Edwards,tammy72@example.org,2026-06-30,01:05:40,271.48,PURCHASE,"Vargas, Mclean and Smith",Robertsstad,6079.95,5808.469999999999,0,Tuesday,1,Medium
TXN-001664,Kristie Williams,bwarren@example.org,2026-07-15,22:37:44,89.8,WITHDRAWAL,York Inc,Curtisport,1231.63,1141.8300000000002,0,Wednesday,22,Small
TXN-001665,Michelle Rivera,chris52@example.net,2026-06-29,07:45:05,30.2,DEPOSIT,"Baker, Harrison and Ortiz",Robertsberg,10426.72,10456.92,0,Monday,7,Micro
TXN-001666,Casey May,andrewwalker@example.com,2026-06-04,02:52:17,224.48,PAYMENT,"Page, Johnson and Cowan",Grantville,293.36,517.84,0,Thursday,2,Medium
TXN-001667,Anne Holloway,pking@example.net,2026-05-26,03:43:36,441.35,PURCHASE,"Smith, Olsen and Tran",Robynstad,7052.28,6610.929999999999,0,Tuesday,3,Medium
TXN-001668,Elizabeth Tate,jacob06@example.net,2026-05-28,21:51:33,364.89,PAYMENT,"Williams, Evans and English",Smithland,398.14,763.03,0,Thursday,21,Medium
TXN-001669,Jasmine Fisher,jesusavila@example.com,2026-05-30,12:28:13,22.97,PAYMENT,Ross and Sons,Perrybury,2384.03,2407.0,0,Saturday,12,Micro
TXN-001670,Justin Evans,taylorjeffrey@example.org,2026-06-05,05:00:33,148.83,DEPOSIT,Mendoza Group,Lake Chloe,44114.39,44263.22,0,Friday,5,Small
TXN-001671,Derrick Stevens,lheath@example.com,2026-07-03,05:31:47,182.38,TRANSFER,Schmidt Ltd,East Julie,2071.4,1889.02,0,Friday,5,Small
TXN-001672,Carrie Turner,wangjoshua@example.com,2026-06-24,05:16:57,32.25,PURCHASE,Rodriguez-Rivera,Port Raymond,18863.82,18831.57,0,Wednesday,5,Micro
TXN-001673,Joseph Stewart,meghan90@example.com,2026-05-03,09:39:59,34.31,PURCHASE,"Lamb, Smith and Ramirez",Shannonbury,34293.22,34258.91,0,Sunday,9,Micro
TXN-001674,Christy Sandoval DDS,emma45@example.org,2026-05-08,05:04:08,67.74,PAYMENT,Bowman-Dorsey,New Paul,32398.68,32466.420000000002,0,Friday,5,Small
TXN-001675,Alejandro Clayton,slong@example.net,2026-06-14,00:22:18,177.49,PAYMENT,Moore-Washington,New Dominic,2427.23,2604.7200000000003,0,Sunday,0,Small
TXN-001676,Eric Russell,rebeccahoward@example.org,2026-06-13,19:31:40,53.55,DEPOSIT,Reyes-Clark,South Jeffreyberg,1787.62,1841.1699999999998,0,Saturday,19,Small
TXN-001677,Nicole Maddox,combsbrenda@example.net,2026-04-21,23:59:07,138.15,TRANSFER,"Deleon, Nicholson and Smith",North Robert,3346.72,3208.5699999999997,0,Tuesday,23,Small
TXN-001678,Amber Ray,jasonmontgomery@example.com,2026-06-14,18:12:59,49.71,TRANSFER,Munoz Inc,Lake Andrewshire,2325.18,2275.47,0,Sunday,18,Micro
TXN-001679,Jessica Bennett,meaganbennett@example.net,2026-06-21,15:35:50,97.38,DEPOSIT,"Vasquez, Palmer and Richardson",Aaronmouth,122.35,219.73,0,Sunday,15,Small
TXN-001680,Lisa Roach,aaronbauer@example.com,2026-06-26,14:13:41,142.33,DEPOSIT,Taylor and Sons,South Debramouth,685.68,828.01,0,Friday,14,Small
TXN-001681,Richard Tate,martin47@example.net,2026-05-14,01:40:52,28.41,TRANSFER,Smith-Singh,Sierrastad,237.22,208.81,0,Thursday,1,Micro
TXN-001682,Lucas Gaines,santiagoterri@example.com,2026-05-27,09:20:01,14.97,WITHDRAWAL,Morgan-Cooper,Wongchester,390.27,375.29999999999995,0,Wednesday,9,Micro
